booking_id,hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent_id,company_id,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
7015e42d97b6cca0,Resort Hotel,0,143,2017-07-28,1,2,2,0,0,Bb,LUX,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,Transient-Party,193.5,0,1,Check-Out,2017-07-31
6e3af55cf3242e98,Resort Hotel,0,143,2017-07-28,1,2,2,0,0,Bb,LUX,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,Transient-Party,207.5,0,1,Check-Out,2017-07-31
ce744537359c8f73,Resort Hotel,0,161,2017-07-28,1,2,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,177,,Transient,141.0,0,0,Check-Out,2017-07-31
691f1e39ee3d7761,Resort Hotel,0,161,2017-07-28,1,2,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,177,,Transient,155.0,0,0,Check-Out,2017-07-31
d80076b739646b1f,Resort Hotel,0,5,2017-07-25,1,5,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,228.33,0,0,Check-Out,2017-07-31
11a1ad856d0ef50c,Resort Hotel,0,0,2017-07-28,1,2,2,0,0,Bb,USA,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,306,,Transient,102.73,0,0,Check-Out,2017-07-31
1e3cf6c63db06217,Resort Hotel,0,12,2017-07-27,1,3,2,0,0,Bb,BRA,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,239.0,0,2,Check-Out,2017-07-31
75529e39bbd83dac,Resort Hotel,0,72,2017-07-28,1,2,2,0,0,Hb,ESP,Online Ta,Ta/To,0,0,0,D,F,0,No Deposit,242,,Transient,271.0,0,2,Check-Out,2017-07-31
3427aede53a82ddd,Resort Hotel,0,4,2017-07-23,3,5,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,203.38,0,2,Check-Out,2017-07-31
ee1591b7af3310c2,Resort Hotel,0,25,2017-07-24,2,5,2,0,0,Hb,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,250,,Transient,272.0,0,0,Check-Out,2017-07-31
33e799b5a46adda4,Resort Hotel,0,1,2017-07-28,1,2,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,172.67,1,1,Check-Out,2017-07-31
5c905ee9a70e3b79,Resort Hotel,0,8,2017-07-28,1,2,2,0,0,Bb,FRA,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,202.33,0,1,Check-Out,2017-07-31
1f13bb8d8ca1aa85,Resort Hotel,0,170,2017-07-16,5,10,2,0,0,Hb,FRA,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,6,,Transient,163.8,0,0,Check-Out,2017-07-31
23643a1c441ec52d,Resort Hotel,0,195,2017-07-24,2,5,3,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,436,,Transient,149.45,0,0,Check-Out,2017-07-31
dacd64b30c5bc988,Resort Hotel,0,151,2017-07-29,1,1,2,2,0,Bb,DEU,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,240,,Transient,220.0,0,3,Check-Out,2017-07-31
74eed658836b56d8,Resort Hotel,0,0,2017-07-27,1,3,2,1,0,Bb,CHE,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,240,,Transient-Party,269.0,1,2,Check-Out,2017-07-31
84edb666a7de4cae,Resort Hotel,0,280,2017-07-27,1,3,2,0,0,Bb,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250,,Transient,140.94,0,0,Check-Out,2017-07-31
5e662991c135a80c,Resort Hotel,0,0,2017-07-27,1,3,2,1,0,Bb,PRT,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,240,,Transient-Party,245.0,0,3,Check-Out,2017-07-31
f4d7fc3026ef6f9c,Resort Hotel,0,171,2017-07-25,2,5,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,2,No Deposit,240,,Transient-Party,182.86,0,1,Check-Out,2017-08-01
0aa315593fa3c97d,Resort Hotel,0,6,2017-07-28,2,2,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,168.15,0,1,Check-Out,2017-08-01
fce7ade22934f05b,Resort Hotel,0,223,2017-07-27,2,3,2,0,0,Bb,CN,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,314,,Transient,112.7,0,0,Check-Out,2017-08-01
6c7d3e7ad1df8d1a,Resort Hotel,0,62,2017-07-18,4,10,2,0,0,Hb,IRL,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,531,,Transient,192.1,0,2,Check-Out,2017-08-01
15238dcb3251e18f,Resort Hotel,0,44,2017-07-28,2,2,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40,,Contract,135.0,0,0,Check-Out,2017-08-01
c8d16343a2200d18,Resort Hotel,0,281,2017-07-29,2,1,3,1,0,Bb,BEL,Online Ta,Ta/To,0,0,0,H,H,0,No Deposit,240,,Transient,261.0,0,2,Check-Out,2017-08-01
a65cc93103d0d0e2,Resort Hotel,0,31,2017-07-26,2,4,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,171.0,0,1,Check-Out,2017-08-01
2557ee227c2489fa,Resort Hotel,0,16,2017-07-27,2,3,2,0,0,Bb,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,Transient,262.0,0,1,Check-Out,2017-08-01
d8c0a16582132ff1,Resort Hotel,0,231,2017-07-25,2,5,3,0,0,Hb,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,171,,Transient,187.25,0,0,Check-Out,2017-08-01
0e4358c5c92ecdb9,Resort Hotel,0,45,2017-07-27,2,5,2,2,0,Sc,ESP,Online Ta,Ta/To,0,0,0,C,I,1,No Deposit,429,,Transient,0.0,0,0,Check-Out,2017-08-03
4f6d7140c8c82172,Resort Hotel,0,276,2017-07-24,3,5,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,138.38,0,2,Check-Out,2017-08-01
583715f830fee9ad,Resort Hotel,0,318,2017-07-25,2,5,2,1,1,Hb,PRT,Direct,Direct,0,0,0,G,G,3,No Deposit,250,,Transient,222.26,1,2,Check-Out,2017-08-01
a237ef39311d21a7,Resort Hotel,0,231,2017-07-25,2,5,2,0,1,Hb,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,1,No Deposit,171,,Transient,147.33,1,1,Check-Out,2017-08-01
cc1a60f35c2e7e23,Resort Hotel,0,0,2017-07-31,1,0,2,0,0,Bb,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,Transient,169.0,0,0,Check-Out,2017-08-01
94453187996cc4e3,Resort Hotel,0,276,2017-07-24,3,5,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,140.38,0,2,Check-Out,2017-08-01
789444bc5fcaffc5,Resort Hotel,0,1,2017-07-31,1,0,2,0,0,Bb,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,Transient,155.0,0,0,Check-Out,2017-08-01
932193cf273eee1b,Resort Hotel,0,266,2017-07-28,2,2,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,436,,Transient-Party,128.9,0,1,Check-Out,2017-08-01
147ad28003b29e30,Resort Hotel,0,19,2017-07-25,2,5,2,0,0,Bb,SWE,Online Ta,Ta/To,0,0,0,E,E,2,No Deposit,240,,Transient,242.86,0,2,Check-Out,2017-08-01
00403e0770303eff,Resort Hotel,0,32,2017-07-28,2,2,2,2,0,Bb,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,,Transient,300.0,0,1,Check-Out,2017-08-01
3a2584db66075645,Resort Hotel,0,115,2017-07-30,2,0,2,0,0,Bb,AUS,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,209.0,0,2,Check-Out,2017-08-01
7151b47069dcea01,Resort Hotel,0,25,2017-07-28,2,4,2,0,0,Sc,IRL,Online Ta,Ta/To,0,0,0,A,I,1,No Deposit,429,,Transient,0.0,0,0,Check-Out,2017-08-03
44aa2f4e1291747b,Resort Hotel,0,9,2017-07-29,2,1,2,0,0,Fb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,526,,Transient,208.08,0,0,Check-Out,2017-08-01
8af3dd0a6d037472,Resort Hotel,0,199,2017-07-25,2,5,2,1,0,Bb,IRL,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,127.28,0,1,Check-Out,2017-08-01
9f6c5aa615386efc,Resort Hotel,0,1,2017-07-28,2,2,2,1,0,Bb,SWE,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,171.9,0,1,Check-Out,2017-08-01
ffc5b1ff916b95bf,Resort Hotel,0,17,2017-07-26,2,4,2,0,0,Hb,ESP,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,237.0,0,1,Check-Out,2017-08-01
8ce58cb78db4211e,Resort Hotel,0,335,2017-07-24,3,6,2,0,0,Hb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40,,Contract,134.85,0,1,Check-Out,2017-08-02
99fd778321fe889b,Resort Hotel,0,124,2017-07-23,4,6,2,0,0,SC,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,40,,Contract,158.85,0,2,Check-Out,2017-08-02
ca4fa1c3f9cca2f5,Resort Hotel,0,24,2017-07-29,2,2,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,164.0,0,2,Check-Out,2017-08-02
22af24b8b379c248,Resort Hotel,0,281,2017-07-30,2,1,2,2,0,Bb,USA,Online Ta,Ta/To,0,0,0,C,C,0,No Deposit,241,,Transient,170.24,0,1,Check-Out,2017-08-02
62a992ab672058db,Resort Hotel,0,176,2017-07-26,2,5,2,0,0,Hb,PRT,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,6,,Transient,152.1,0,0,Check-Out,2017-08-02
cf069338d6a33aea,Resort Hotel,0,139,2017-07-29,2,2,2,0,0,Bb,GBR,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,240,,Transient,234.0,1,2,Check-Out,2017-08-02
553cf7b621c2978b,Resort Hotel,0,120,2017-08-01,0,1,2,0,0,Bb,BRA,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,167.2,0,1,Check-Out,2017-08-02
608b9ba55b6e8be3,Resort Hotel,0,52,2017-07-31,1,1,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,E,F,0,No Deposit,241,,Transient,235.6,0,1,Check-Out,2017-08-02
c8b30160a2476f0c,Resort Hotel,0,58,2017-07-28,2,3,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,242.0,0,2,Check-Out,2017-08-02
c79733d7a242f75c,Resort Hotel,0,125,2017-08-01,0,1,2,0,0,Hb,BRA,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,241,,Transient,224.8,1,1,Check-Out,2017-08-02
1b551758b631765b,Resort Hotel,0,126,2017-08-01,0,1,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,C,0,No Deposit,241,,Transient,176.8,0,1,Check-Out,2017-08-02
cd543b8531d9fa24,Resort Hotel,0,197,2017-07-26,2,5,2,0,0,Hb,BEL,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,479,,Transient,131.85,0,1,Check-Out,2017-08-02
733c3e16484cdefe,Resort Hotel,0,0,2017-07-29,2,2,2,0,0,Bb,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,Transient,225.0,0,1,Check-Out,2017-08-02
e85b40bc77b1f733,Resort Hotel,0,7,2017-08-01,0,1,1,0,0,Bb,PRT,Direct,Direct,0,0,0,D,I,0,No Deposit,,,Transient,212.8,0,0,Check-Out,2017-08-02
a2665f3451acb689,Resort Hotel,0,22,2017-07-31,1,1,3,0,0,Bb,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,250,,Transient,324.0,0,2,Check-Out,2017-08-02
50d62cd014a7463a,Resort Hotel,0,178,2017-07-26,2,5,2,0,1,Bb,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,,Transient,178.2,0,2,Check-Out,2017-08-02
3d027276b08f30bd,Resort Hotel,0,23,2017-07-29,2,2,3,0,0,Hb,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,Transient,306.0,1,3,Check-Out,2017-08-02
5f9d17c7787b6777,Resort Hotel,0,27,2017-08-02,0,3,3,0,0,Hb,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,,,Transient,326.0,1,3,Check-Out,2017-08-05
832f64b513a5476a,Resort Hotel,0,51,2017-08-01,0,1,2,2,0,Bb,NLD,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,240,,Transient,319.0,1,1,Check-Out,2017-08-02
ae2eeca97b66015c,Resort Hotel,0,201,2017-07-20,4,10,2,0,1,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,177,,Transient,112.7,0,2,Check-Out,2017-08-03
93bca962f6fd32af,Resort Hotel,0,197,2017-07-20,4,10,2,1,0,Bb,IRL,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,177,,Transient,173.25,0,0,Check-Out,2017-08-03
31b428eafbc05c62,Resort Hotel,0,60,2017-07-29,2,3,2,0,0,Bb,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,Transient,270.0,0,1,Check-Out,2017-08-03
cf2989dcb0af82a0,Resort Hotel,0,1,2017-08-02,0,1,1,0,0,Bb,PRT,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,146,,Transient,165.75,0,0,Check-Out,2017-08-03
fbb6755fce0bc6a3,Resort Hotel,0,62,2017-08-02,0,1,2,0,0,Hb,FRA,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,,,Transient,230.0,0,2,Check-Out,2017-08-03
5d3dc8ba912b0945,Resort Hotel,0,175,2017-08-03,4,10,2,0,0,Hb,FRA,Online Ta,Ta/To,0,0,0,E,E,2,No Deposit,240,,Transient,258.29,0,2,Check-Out,2017-08-17
0bfd1db6064f0f8c,Resort Hotel,0,175,2017-07-27,2,5,2,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,D,D,2,No Deposit,240,,Transient,180.0,0,3,Check-Out,2017-08-03
8d790ab4998ce2e3,Resort Hotel,0,108,2017-07-29,2,3,2,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,240,,Transient,260.6,0,2,Check-Out,2017-08-03
a0a5c3a5b59ceb76,Resort Hotel,0,256,2017-07-27,2,5,2,1,0,Fb,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,250,,Transient,241.81,1,0,Check-Out,2017-08-03
731fb815c62306c7,Resort Hotel,0,43,2017-07-29,2,5,2,0,0,Hb,BEL,Offline Ta/To,Ta/To,0,0,0,D,D,1,No Deposit,479,,Group,165.0,0,0,Check-Out,2017-08-05
8e96cf1785dbf057,Resort Hotel,0,25,2017-07-29,2,3,2,0,0,Hb,ESP,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,242,,Transient-Party,265.86,0,3,Check-Out,2017-08-03
bd6be455db9b9bc5,Resort Hotel,0,25,2017-07-29,2,3,1,2,0,Hb,ESP,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,242,,Transient-Party,273.56,0,3,Check-Out,2017-08-03
0572120aa8137f3f,Resort Hotel,0,256,2017-07-27,2,5,2,1,0,Bb,PRT,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,241,,Transient,174.78,0,1,Check-Out,2017-08-03
b6314817c49a1260,Resort Hotel,0,118,2017-07-24,3,7,2,0,0,Hb,CHE,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,183.16,0,1,Check-Out,2017-08-03
b15dd238804e2d02,Resort Hotel,0,166,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,I,0,No Deposit,410,,Transient,116.5,0,0,Check-Out,2017-08-03
95689cc6a84b97cb,Resort Hotel,0,185,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,410,,Transient,106.85,0,0,Check-Out,2017-08-03
4a34cb94d193b82e,Resort Hotel,0,124,2017-07-30,2,2,2,0,0,Bb,FRA,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,240,,Transient,209.0,0,3,Check-Out,2017-08-03
b3f025e36f531c43,Resort Hotel,0,1,2017-07-27,2,5,2,0,0,Bb,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,Transient,216.29,0,1,Check-Out,2017-08-03
d1cff59ac513d91b,Resort Hotel,0,185,2017-07-27,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,177,,Transient,112.7,0,0,Check-Out,2017-08-03
004f2fffc3e28b74,Resort Hotel,0,74,2017-07-31,1,2,2,1,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,216.93,0,1,Check-Out,2017-08-03
a55caf43ed8918ae,Resort Hotel,0,181,2017-07-31,1,2,3,0,0,Hb,POL,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,315,,Contract,175.58,0,0,Check-Out,2017-08-03
555910580605def9,Resort Hotel,0,262,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,C,0,No Deposit,410,,Transient,116.5,0,0,Check-Out,2017-08-03
d962215e6ca2fe60,Resort Hotel,0,226,2017-07-20,4,10,2,0,0,Hb,POL,Offline Ta/To,Ta/To,0,0,0,E,E,0,No Deposit,315,,Contract,156.6,0,1,Check-Out,2017-08-03
0fd106748ac4c817,Resort Hotel,0,188,2017-07-31,1,2,2,0,0,Bb,PRT,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,6,,Transient,110.7,0,0,Check-Out,2017-08-03
ab209a88e5511457,Resort Hotel,0,76,2017-08-01,0,2,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,242,,Transient,304.0,0,3,Check-Out,2017-08-03
cf96245deebb53c8,Resort Hotel,0,76,2017-08-01,0,2,2,0,0,Bb,USA,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,242,,Transient,250.0,0,3,Check-Out,2017-08-03
8da430ba8cbd7caa,Resort Hotel,0,287,2017-07-29,2,3,2,0,0,Bb,BRA,Online Ta,Ta/To,0,0,0,A,A,2,No Deposit,240,,Transient,154.38,0,1,Check-Out,2017-08-03
5f97573079d0e767,Resort Hotel,0,31,2017-07-31,1,2,2,0,0,Bb,SWE,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,205.0,0,3,Check-Out,2017-08-03
25e62918dee9fee5,Resort Hotel,0,229,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,410,,Transient,118.5,0,0,Check-Out,2017-08-03
111409f28eca7161,Resort Hotel,0,229,2017-07-30,2,2,3,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,A,2,No Deposit,410,,Transient,157.28,0,1,Check-Out,2017-08-03
fc38bd0f1b4704ed,Resort Hotel,0,180,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,410,,Transient,106.35,0,1,Check-Out,2017-08-03
059eef1dce642f25,Resort Hotel,0,187,2017-07-30,2,2,2,0,0,Bb,CN,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,410,,Transient,104.85,0,0,Check-Out,2017-08-03
b74e38dda21a1a74,Resort Hotel,0,124,2017-07-30,2,2,2,0,0,Bb,MAR,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,240,,Transient,245.0,1,3,Check-Out,2017-08-03
62aaa9fb74e8fd05,Resort Hotel,0,77,2017-07-28,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40,,Contract,137.0,0,0,Check-Out,2017-08-04
eaf93098e24dc9d6,Resort Hotel,0,63,2017-07-24,3,8,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40,,Contract,137.0,0,0,Check-Out,2017-08-04
63133f1c02c089f0,Resort Hotel,0,5,2017-08-03,0,1,3,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,F,H,1,No Deposit,360,,Transient-Party,230.35,0,0,Check-Out,2017-08-04
6f5f23681a6283cd,Resort Hotel,0,5,2017-08-03,0,1,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,F,E,0,No Deposit,360,,Transient-Party,199.75,0,0,Check-Out,2017-08-04
2efbb5d2cb9b960a,Resort Hotel,0,182,2017-07-31,1,3,3,0,0,Hb,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,Transient,275.6,0,1,Check-Out,2017-08-04
be97330a1c9fab63,Resort Hotel,0,60,2017-07-31,1,3,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,257.75,0,2,Check-Out,2017-08-04
185674589d944098,Resort Hotel,0,5,2017-07-31,1,3,3,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,228.32,1,1,Check-Out,2017-08-04
8f01150dae8b80f7,Resort Hotel,0,95,2017-07-30,2,3,2,1,0,Hb,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,,Transient,310.75,1,3,Check-Out,2017-08-04
fc972ed13e129d7e,Resort Hotel,0,29,2017-08-02,0,2,2,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,205.0,0,1,Check-Out,2017-08-04
5649ea906d73a442,Resort Hotel,0,321,2017-07-31,1,3,2,1,0,Hb,PRT,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,241,,Transient,168.62,1,1,Check-Out,2017-08-04
237d2a9992fa28d5,Resort Hotel,0,178,2017-07-28,2,5,2,2,0,Hb,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,Transient,210.0,0,1,Check-Out,2017-08-04
cd9238f0a484070b,Resort Hotel,0,169,2017-07-29,2,4,2,2,0,Hb,CHE,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,Transient,223.5,0,1,Check-Out,2017-08-04
4cc1bec25cdcb14d,Resort Hotel,0,178,2017-07-24,3,8,3,0,0,Hb,AZE,Direct,Direct,0,0,0,A,A,1,No Deposit,250,,Transient,213.6,0,2,Check-Out,2017-08-04
272aac42eed21e10,Resort Hotel,0,6,2017-08-02,0,2,2,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,A,B,0,No Deposit,240,,Transient,210.0,0,2,Check-Out,2017-08-04
77d3dd0dc0923a8f,Resort Hotel,0,97,2017-08-01,0,3,2,0,0,Bb,ESP,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,230.0,0,2,Check-Out,2017-08-04
075823864b783758,Resort Hotel,0,230,2017-08-01,0,3,2,0,0,Bb,CN,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,178.75,0,3,Check-Out,2017-08-04
a8985a8860c15972,Resort Hotel,0,87,2017-07-25,2,8,3,0,0,Bb,IRL,Online Ta,Ta/To,0,0,0,F,E,0,No Deposit,241,,Transient,239.3,0,2,Check-Out,2017-08-04
67bb7f15ec343637,Resort Hotel,0,178,2017-07-30,2,3,2,1,0,Hb,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,,,Transient,202.6,1,4,Check-Out,2017-08-04
86bfcd3bb67bac94,Resort Hotel,0,169,2017-07-31,1,3,2,0,0,Hb,PRT,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,240,,Transient,212.0,0,3,Check-Out,2017-08-04
32eae997ee4a3022,Resort Hotel,0,114,2017-07-27,2,6,2,0,0,Hb,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,,Transient,185.0,1,1,Check-Out,2017-08-04
14ae738c04ff19ff,Resort Hotel,0,169,2017-07-31,1,3,2,1,0,Hb,PRT,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,240,,Transient,230.0,0,3,Check-Out,2017-08-04
58051b57bc802bac,Resort Hotel,0,40,2017-07-30,2,3,2,0,0,Bb,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,Transient,204.0,0,2,Check-Out,2017-08-04
8f867d8a390cf275,Resort Hotel,0,230,2017-08-01,0,3,2,0,1,Bb,CN,Online Ta,Ta/To,0,0,0,A,A,1,No Deposit,240,,Transient-Party,155.75,0,2,Check-Out,2017-08-04
ed5aed0f976101cb,Resort Hotel,0,48,2017-07-30,2,3,2,1,0,Hb,GBR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,196.92,0,3,Check-Out,2017-08-04
47ae8b30bd24cdaf,Resort Hotel,0,230,2017-08-01,0,3,2,0,1,Bb,CN,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient-Party,153.75,0,2,Check-Out,2017-08-04
54135f2f44cbdb97,Resort Hotel,0,0,2017-08-04,0,0,2,0,0,Bb,USA,Direct,Direct,1,0,0,A,A,0,No Deposit,,,Transient,0.0,0,0,Check-Out,2017-08-04
0aad8c2d517e27e9,Resort Hotel,0,193,2017-07-31,1,3,3,0,0,Bb,PRT,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,240,,Transient,224.0,0,3,Check-Out,2017-08-04
7a3517527e1985f8,Resort Hotel,0,188,2017-07-28,2,5,2,0,0,Hb,LUX,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,240,,Transient,185.75,0,1,Check-Out,2017-08-04
8c6e4f0e13cc9c9c,Resort Hotel,0,112,2017-07-30,2,3,2,0,0,Bb,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,Transient,246.0,0,1,Check-Out,2017-08-04
be1398a50676df9f,Resort Hotel,0,207,2017-07-31,1,3,2,0,0,Sc,PRT,Direct,Direct,0,0,0,A,I,2,No Deposit,250,,Transient,2.0,1,0,Check-Out,2017-08-04
a91b48802a5ca657,Resort Hotel,0,183,2017-08-02,0,3,2,0,0,Bb,ESP,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,6,,Transient,136.23,0,0,Check-Out,2017-08-05
a6fdc4dc28d3a8dd,Resort Hotel,0,379,2017-07-29,2,5,2,0,0,Bb,GBR,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,40,,Contract,123.5,0,1,Check-Out,2017-08-05
5032faa548aef765,Resort Hotel,0,186,2017-07-20,4,12,2,0,0,Bb,NOR,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,241,,Transient,129.92,0,1,Check-Out,2017-08-05
6039d3b3711fa4b4,Resort Hotel,0,163,2017-07-31,1,4,2,0,0,Bb,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,Transient,229.0,1,1,Check-Out,2017-08-05
